出發時段,出發機場代號,抵達時段,航空聯盟組合,航空公司組合,航空聯盟,停靠站數量,機型分類,假期,飛行時間兩段分類,是否為平日,停留時間_分鐘,實際飛行時間_分鐘,經濟指標,機場指標,competing_flights,平均價格,預測_平均價格,抵達機場代號
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,665,880,0.5468126,1.7011215,99,107888,142485.77,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,600,885,0.5468126,1.7011215,99,107886,133072.06,LAX
晚間班機,TPE,上午抵達,1,1,1,1,1,2,2,1,125,1610,0.5468126,1.7011215,99,257055,227141.53,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,2,2,1,475,1615,0.5468126,1.7011215,99,168655,169732.12,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,99,97811,116199.3,LAX
晚間班機,TPE,下午抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,99,99236,104639.875,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,670,900,0.5468126,1.7011215,99,66083,90279.17,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,99,102547,116153.43,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,99,123199,123566.71,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,2,1,1,815,820,0.5468126,1.7011215,99,204391,149866.69,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,1,955,808,0.5468126,1.7011215,99,205729,146070.2,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,2,1,1,690,753,0.5468126,1.7011215,99,327109,333894.75,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,245,751,0.5468126,1.7011215,99,327271,344073.12,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,755,865,0.5468126,1.7011215,99,98125,109933.84,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,2,1,1,910,753,0.5468126,1.7011215,99,327738,291230.25,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,465,751,0.5468126,1.7011215,99,327594,341699.1,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,740,807,0.5468126,1.7011215,99,111760,112468.875,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,135,805,0.5468126,1.7011215,99,109516,113663.836,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,750,758,0.5468126,1.7011215,99,108248,120495.17,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,2,1,1,967,751,0.5468126,1.7011215,99,108427,115030.555,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,105,795,0.5468126,1.7011215,99,109500,112109.59,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,710,797,0.5468126,1.7011215,99,110933,126801.04,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,240,747,0.5468126,1.7011215,99,114145,117551.65,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,2,2,1,175,1570,0.5468126,1.7011215,99,186771,166777.62,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,580,875,0.5468126,1.7011215,99,244716,224036.9,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,2,2,1,270,760,0.5468126,1.7011215,43,134865,136312.92,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,150,765,0.5468126,1.7011215,43,180353,156808.61,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,2,2,1,345,780,0.5468126,1.7011215,43,179308,135429.6,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,600,776,0.5468126,1.7011215,43,90746,88559.51,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,710,776,0.5468126,1.7011215,43,89338,88767.52,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,43,98369,98320.63,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,150,778,0.5468126,1.7011215,43,98084,92863.984,LAX
上午班機,TPE,下午抵達,1,1,1,1,0,2,1,1,273,778,0.5468126,1.7011215,43,95061,94355.18,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,43,92071,89762.18,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,43,92974,88089.16,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,43,106972,101082.26,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,43,118961,116566.91,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,850,0.5468126,1.7011215,43,119019,117852.93,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,43,123247,113042.78,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,43,122733,106289.66,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,43,97612,110612.58,LAX
上午班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,965,751,0.5468126,1.7011215,43,327815,321376.06,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,600,746,0.5468126,1.7011215,43,105729,111180.41,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,740,747,0.5468126,1.7011215,43,108681,114760.016,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,751,0.5468126,1.7011215,43,105729,113299.87,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,43,105685,112913.38,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,510,746,0.5468126,1.7011215,43,105685,110657.84,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,270,905,0.5468126,1.7011215,32,180758,157265.08,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1210,835,0.5468126,1.7011215,32,187707,180696.55,LAX
下午班機,TPE,下午抵達,1,0,2,0,1,2,0,1,0,695,0.5468126,1.7011215,32,106879,119392.93,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,395,890,0.5468126,1.7011215,32,122505,117049.59,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,75,885,0.5468126,1.7011215,32,137740,153066.16,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,130,885,0.5468126,1.7011215,32,150311,140821.58,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,2,2,1,230,805,0.5468126,1.7011215,32,122787,137658.38,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,270,770,0.5468126,1.7011215,32,134003,148454.14,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1485,770,0.5468126,1.7011215,32,124417,130318.234,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1285,765,0.5468126,1.7011215,32,123162,130365.72,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1400,770,0.5468126,1.7011215,32,122095,132849.4,LAX
下午班機,TPE,下午抵達,1,0,1,1,1,2,2,1,115,820,0.5468126,1.7011215,32,125071,130067.555,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,220,810,0.5468126,1.7011215,32,111030,112742.62,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,1,1090,800,0.5468126,1.7011215,32,122465,112057.76,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,2,1,1,730,743,0.5468126,1.7011215,4,106843,107096.945,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,2,1,1,947,736,0.5468126,1.7011215,4,105675,108558.4,LAX
早晨班機,TPE,上午抵達,1,0,2,1,1,2,2,1,140,840,0.5468126,1.7011215,34,188277,175245.17,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,375,750,0.5468126,1.7011215,34,177594,125183.76,LAX
早晨班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,755,890,0.5468126,1.7011215,34,94628,87017.88,LAX
早晨班機,TPE,上午抵達,1,1,3,1,1,2,2,1,115,890,0.5468126,1.7011215,34,129062,126276.09,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,825,770,0.5468126,1.7011215,34,136475,145720.14,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,600,770,0.5468126,1.7011215,34,136475,141702.64,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,355,760,0.5468126,1.7011215,34,136834,149978.92,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,300,775,0.5468126,1.7011215,34,141172,152284.27,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,430,770,0.5468126,1.7011215,34,276840,179049.42,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,290,780,0.5468126,1.7011215,34,97008,98858.914,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,785,0.5468126,1.7011215,34,97223,105585.07,LAX
早晨班機,TSA,上午抵達,1,0,1,1,1,2,2,1,400,765,0.5468126,1.7011215,34,99890,113425.71,LAX
早晨班機,TSA,下午抵達,1,0,1,1,1,2,2,1,515,770,0.5468126,1.7011215,34,99531,120156.99,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,345,780,0.5468126,1.7011215,34,97006,102017.3,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,460,785,0.5468126,1.7011215,34,97222,102587.56,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,34,125036,115483.97,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,34,123525,116161.41,LAX
晚間班機,TPE,晚間抵達,1,0,2,0,1,2,0,1,0,705,0.5468126,1.7011215,85,111870,105179.55,LAX
晚間班機,TPE,上午抵達,0,0,2,1,0,2,1,1,830,805,0.5468126,1.7011215,85,109179,110550.99,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,970,793,0.5468126,1.7011215,85,113029,122556.34,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,1130,801,0.5468126,1.7011215,85,143124,122720.67,LAX
晚間班機,TPE,凌晨抵達,0,0,2,1,1,2,1,1,225,756,0.5468126,1.7011215,85,345610,342678.12,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,1210,805,0.5468126,1.7011215,85,253921,207901.08,LAX
晚間班機,TPE,下午抵達,1,0,2,1,1,2,1,1,965,759,0.5468126,1.7011215,85,150334,158765.1,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,2,1,1,670,757,0.5468126,1.7011215,85,110157,128189.22,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,0,2,1,1,730,763,0.5468126,1.7011215,85,110192,146759.58,LAX
晚間班機,TPE,下午抵達,0,0,2,1,1,2,1,1,947,758,0.5468126,1.7011215,85,110425,121021.36,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,225,875,0.5468126,1.7011215,85,101109,114401.7,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,170,875,0.5468126,1.7011215,85,115057,113239.7,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,160,875,0.5468126,1.7011215,85,140225,121648.414,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,125,875,0.5468126,1.7011215,85,159612,128396.48,LAX
晚間班機,TPE,晚間抵達,1,1,3,1,1,2,2,1,60,880,0.5468126,1.7011215,85,160007,133489.48,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,710,880,0.5468126,1.7011215,85,109481,133675.61,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,700,880,0.5468126,1.7011215,85,109481,133675.61,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,665,880,0.5468126,1.7011215,85,239845,146804.52,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,2,1,600,885,0.5468126,1.7011215,85,154523,138402.0,LAX
晚間班機,TPE,上午抵達,1,1,1,1,1,2,2,1,125,1610,0.5468126,1.7011215,85,246408,242742.19,LAX
晚間班機,TPE,下午抵達,1,1,1,1,1,2,2,1,475,1615,0.5468126,1.7011215,85,168679,174927.58,LAX
晚間班機,TSA,晚間抵達,1,1,2,1,1,2,2,1,1525,830,0.5468126,1.7011215,85,136343,122541.04,LAX
晚間班機,TPE,晚間抵達,1,0,5,0,1,2,0,1,0,680,0.5468126,1.7011215,85,113163,117237.73,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,2,1,1,174,799,0.5468126,1.7011215,85,123524,116670.89,LAX
晚間班機,TPE,晚間抵達,0,0,5,1,1,2,1,1,290,800,0.5468126,1.7011215,85,119181,116545.45,LAX
晚間班機,TPE,早晨抵達,1,1,5,1,1,2,2,1,670,900,0.5468126,1.7011215,85,89260,92343.19,LAX
晚間班機,TPE,晚間抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,85,103398,115365.08,LAX
晚間班機,TPE,下午抵達,1,0,1,0,1,2,0,1,0,680,0.5468126,1.7011215,85,107382,120852.85,LAX
晚間班機,TPE,上午抵達,1,0,1,1,0,2,1,1,815,820,0.5468126,1.7011215,85,179750,159001.62,LAX
晚間班機,TPE,下午抵達,1,0,1,1,1,2,1,1,955,808,0.5468126,1.7011215,85,192645,150125.47,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,800,870,0.5468126,1.7011215,85,98714,108896.22,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,0,2,1,1,690,753,0.5468126,1.7011215,85,328074,340439.34,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,245,751,0.5468126,1.7011215,85,326449,335923.84,LAX
晚間班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,465,751,0.5468126,1.7011215,85,326854,331801.62,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,690,752,0.5468126,1.7011215,85,116242,128469.234,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,2,1,1,750,758,0.5468126,1.7011215,85,110021,126801.28,LAX
晚間班機,TPE,下午抵達,0,0,1,1,1,2,1,1,967,753,0.5468126,1.7011215,85,114068,119075.9,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,105,795,0.5468126,1.7011215,85,111919,114067.14,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,770,800,0.5468126,1.7011215,85,116003,130660.086,LAX
晚間班機,TPE,上午抵達,0,0,1,1,1,2,1,1,840,815,0.5468126,1.7011215,85,113512,121204.664,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,910,752,0.5468126,1.7011215,85,117675,130459.75,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,0,2,1,1,970,758,0.5468126,1.7011215,85,110903,128592.67,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,240,747,0.5468126,1.7011215,85,113012,120952.586,LAX
晚間班機,TPE,下午抵達,1,1,5,1,2,2,2,1,175,1570,0.5468126,1.7011215,85,190242,178057.53,LAX
上午班機,TPE,上午抵達,0,0,3,1,1,2,2,1,270,760,0.5468126,1.7011215,54,177675,134396.17,LAX
上午班機,TPE,上午抵達,1,1,1,1,1,2,2,1,820,1610,0.5468126,1.7011215,54,223295,209516.3,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,2,1,610,830,0.5468126,1.7011215,54,127030,118607.93,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,150,765,0.5468126,1.7011215,54,180119,152333.8,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,2,2,1,345,780,0.5468126,1.7011215,54,180335,130452.91,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,600,776,0.5468126,1.7011215,54,89018,89341.82,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,710,776,0.5468126,1.7011215,54,85878,87944.77,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,784,776,0.5468126,1.7011215,54,83627,89151.76,LAX
上午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,960,776,0.5468126,1.7011215,54,93881,95084.98,LAX
上午班機,TPE,上午抵達,1,1,1,1,0,2,1,1,150,778,0.5468126,1.7011215,54,96019,93145.33,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,273,778,0.5468126,1.7011215,54,89366,92742.02,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,395,776,0.5468126,1.7011215,54,87925,89738.984,LAX
上午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,525,776,0.5468126,1.7011215,54,86828,88066.39,LAX
上午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,595,885,0.5468126,1.7011215,54,112347,101056.13,LAX
上午班機,TPE,上午抵達,1,1,2,1,1,2,1,1,65,845,0.5468126,1.7011215,54,113442,116721.42,LAX
上午班機,TPE,晚間抵達,1,1,2,1,1,2,1,1,830,852,0.5468126,1.7011215,54,113750,106727.65,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,250,850,0.5468126,1.7011215,54,113820,118009.15,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,340,848,0.5468126,1.7011215,54,115466,113192.625,LAX
上午班機,TPE,下午抵達,1,1,2,1,1,2,1,1,475,846,0.5468126,1.7011215,54,108538,106430.55,LAX
上午班機,TPE,早晨抵達,1,0,1,0,1,2,0,1,0,690,0.5468126,1.7011215,54,109842,103204.99,LAX
上午班機,TPE,凌晨抵達,1,0,1,1,1,2,1,1,965,751,0.5468126,1.7011215,54,327031,334469.34,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,600,746,0.5468126,1.7011215,54,105731,110565.23,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,660,748,0.5468126,1.7011215,54,106129,107426.74,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,780,747,0.5468126,1.7011215,54,109073,113455.9,LAX
上午班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,923,748,0.5468126,1.7011215,54,105856,110283.625,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,247,753,0.5468126,1.7011215,54,105724,112672.96,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,379,748,0.5468126,1.7011215,54,106057,112288.61,LAX
上午班機,TPE,下午抵達,0,0,1,1,1,2,1,1,510,748,0.5468126,1.7011215,54,105658,105004.66,LAX
下午班機,TPE,晚間抵達,1,1,5,1,1,2,2,1,1720,895,0.5468126,1.7011215,50,157391,160517.6,LAX
下午班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1195,850,0.5468126,1.7011215,50,194133,161402.55,LAX
下午班機,TSA,上午抵達,1,1,2,1,1,2,2,1,1100,810,0.5468126,1.7011215,50,194974,196409.39,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,1755,890,0.5468126,1.7011215,50,249849,265802.8,LAX
下午班機,TPE,上午抵達,1,0,2,1,1,2,2,1,1115,840,0.5468126,1.7011215,50,192380,183304.92,LAX
下午班機,TSA,上午抵達,1,0,2,1,1,2,2,1,1375,820,0.5468126,1.7011215,50,190000,181310.9,LAX
下午班機,TPE,晚間抵達,0,0,5,1,1,2,2,1,395,890,0.5468126,1.7011215,50,113336,115520.65,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,440,780,0.5468126,1.7011215,50,152818,123177.375,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,215,780,0.5468126,1.7011215,50,152665,116238.2,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,250,770,0.5468126,1.7011215,50,148590,136317.22,LAX
下午班機,TSA,下午抵達,1,1,1,1,1,2,2,1,1465,770,0.5468126,1.7011215,50,149087,131212.14,LAX
下午班機,TSA,上午抵達,1,1,1,1,1,2,2,1,1220,760,0.5468126,1.7011215,50,148949,132121.25,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,130,780,0.5468126,1.7011215,50,152439,130228.414,LAX
下午班機,TPE,下午抵達,1,1,3,1,1,2,2,1,75,885,0.5468126,1.7011215,50,223013,151056.38,LAX
下午班機,TPE,下午抵達,1,1,2,1,2,2,2,1,230,805,0.5468126,1.7011215,50,125671,130941.51,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,115,776,0.5468126,1.7011215,50,99732,94367.96,LAX
下午班機,TPE,凌晨抵達,1,1,1,1,1,2,1,1,680,776,0.5468126,1.7011215,50,106122,99479.9,LAX
下午班機,TPE,早晨抵達,1,1,1,1,0,2,1,1,1125,778,0.5468126,1.7011215,50,104079,101129.89,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,1,1,245,776,0.5468126,1.7011215,50,96052,95858.35,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,320,776,0.5468126,1.7011215,50,96693,96352.555,LAX
下午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,430,776,0.5468126,1.7011215,50,94698,100809.04,LAX
下午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,504,776,0.5468126,1.7011215,50,96662,91664.51,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,270,770,0.5468126,1.7011215,50,127793,147893.14,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1485,770,0.5468126,1.7011215,50,157551,129629.92,LAX
下午班機,TSA,上午抵達,1,0,1,1,1,2,2,1,1285,765,0.5468126,1.7011215,50,155422,131392.08,LAX
下午班機,TSA,下午抵達,1,0,1,1,1,2,2,1,1400,770,0.5468126,1.7011215,50,155064,130123.51,LAX
下午班機,TPE,下午抵達,1,1,1,1,1,2,2,1,220,810,0.5468126,1.7011215,50,114011,115220.71,LAX
下午班機,TPE,早晨抵達,1,1,1,1,2,2,2,1,1090,800,0.5468126,1.7011215,50,110144,110084.71,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,600,775,0.5468126,1.7011215,17,102724,114449.61,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,645,765,0.5468126,1.7011215,17,100504,106269.28,LAX
凌晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,710,755,0.5468126,1.7011215,17,103622,107246.375,LAX
凌晨班機,TPE,早晨抵達,0,0,3,1,1,2,2,1,400,780,0.5468126,1.7011215,17,99384,113825.03,LAX
凌晨班機,TPE,上午抵達,0,0,1,1,1,2,2,1,680,780,0.5468126,1.7011215,17,140372,143716.61,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,1,2,1,1,670,737,0.5468126,1.7011215,17,105143,114897.01,LAX
凌晨班機,TPE,早晨抵達,0,0,5,1,0,2,1,1,730,743,0.5468126,1.7011215,17,105341,107763.31,LAX
凌晨班機,TPE,下午抵達,0,0,5,1,1,2,1,1,947,738,0.5468126,1.7011215,17,105315,110195.21,LAX
凌晨班機,TPE,上午抵達,1,1,2,1,1,2,1,1,85,1555,0.5468126,1.7011215,17,221790,201229.61,LAX
早晨班機,TPE,上午抵達,0,0,3,1,1,2,2,1,375,750,0.5468126,1.7011215,19,176493,151880.62,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,245,775,0.5468126,1.7011215,19,141172,149341.94,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,545,785,0.5468126,1.7011215,19,141911,118107.89,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,300,775,0.5468126,1.7011215,19,141172,152920.1,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,290,780,0.5468126,1.7011215,19,96989,107683.79,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,405,785,0.5468126,1.7011215,19,97205,110955.21,LAX
早晨班機,TPE,上午抵達,1,0,1,1,1,2,2,1,345,780,0.5468126,1.7011215,19,96982,109560.086,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,460,785,0.5468126,1.7011215,19,97197,107805.25,LAX
早晨班機,TPE,早晨抵達,1,0,1,1,2,2,2,1,250,805,0.5468126,1.7011215,19,131151,125133.266,LAX
早晨班機,TPE,下午抵達,1,0,1,1,1,2,2,1,610,815,0.5468126,1.7011215,19,126069,122636.91,LAX
晚間班機,TPE,上午抵達,1,1,2,1,1,2,2,1,1005,820,0.5468126,1.7011215,99,191859,154685.06,LAX
晚間班機,TPE,早晨抵達,0,0,5,1,1,2,2,1,550,900,0.5468126,1.7011215,99,84494,100120.06,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,181,803,0.5468126,1.7011215,99,111600,122856.86,LAX
晚間班機,TPE,早晨抵達,0,0,2,1,1,2,1,1,670,757,0.5468126,1.7011215,99,128476,126074.54,LAX
晚間班機,TPE,晚間抵達,0,0,2,1,1,2,1,1,183,753,0.5468126,1.7011215,99,115539,115180.06,LAX
晚間班機,TPE,晚間抵達,1,0,1,1,1,2,1,1,140,820,0.5468126,1.7011215,99,182024,152275.27,LAX
晚間班機,TPE,早晨抵達,1,0,1,1,1,2,2,1,800,870,0.5468126,1.7011215,99,103359,111401.914,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,2,1,1,800,810,0.5468126,1.7011215,99,115286,121629.51,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,138,805,0.5468126,1.7011215,99,111869,113663.836,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,216,803,0.5468126,1.7011215,99,110877,121943.445,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,690,752,0.5468126,1.7011215,99,133305,125868.02,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,203,748,0.5468126,1.7011215,99,119959,110992.15,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,108,795,0.5468126,1.7011215,99,111705,112109.59,LAX
晚間班機,TPE,上午抵達,0,0,1,1,0,2,1,1,770,800,0.5468126,1.7011215,99,115672,126329.45,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,186,793,0.5468126,1.7011215,99,110730,116096.51,LAX
晚間班機,TPE,早晨抵達,0,0,1,1,1,2,1,1,910,752,0.5468126,1.7011215,99,130898,128377.5,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,160,748,0.5468126,1.7011215,99,126952,112863.32,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,280,747,0.5468126,1.7011215,99,127796,116780.21,LAX
晚間班機,TPE,晚間抵達,0,0,1,1,1,2,1,1,423,748,0.5468126,1.7011215,99,125777,110925.266,LAX
上午班機,TPE,上午抵達,1,1,3,1,1,2,2,1,150,765,0.5468126,1.7011215,59,178209,158377.95,LAX
上午班機,TPE,下午抵達,1,0,3,1,1,2,2,1,345,780,0.5468126,1.7011215,59,174666,140017.83,LAX
上午班機,TPE,晚間抵達,1,1,1,1,1,2,1,1,600,776,0.5468126,1.7011215,59,106559,97469.47,LAX
上午班機,TPE,晚間抵達,1,1,1,1,0,2,1,1,710,776,0.5468126,1.7011215,59,123699,96588.81,LAX
